,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
4340,86365,47675,45604,6188,64326,27704,729,719,198,848,8224,3134,3291,3408,3952,666,173,13751,29532,3337,2727,844,472,3385,559,1157,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,51792
4341,73215,39338,38243,15406,32741,23246,618,914,170,2268,8825,5012,4396,2157,5220,700,523,7496,18041,1064,5008,697,421,1468,772,2384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,53649
4342,60931,42568,17572,16179,53091,17897,62,1413,195,3269,7972,4870,2488,5201,123,254,300,8892,25411,3215,7215,641,164,1272,239,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,33751
4343,28778,53183,17302,17457,47729,33159,520,1133,1,4851,5115,8389,2856,777,3140,366,679,5467,22739,2146,4575,150,123,5485,319,2386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,34759
4344,45525,68773,33835,14948,47485,25333,42,1195,194,4520,5356,7695,4348,1762,3767,759,312,19747,18473,4825,4834,509,129,5558,276,1420,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,48783
4345,18236,49026,50885,16642,44756,24050,354,678,60,3283,6591,4343,1712,4853,2945,469,362,12316,15599,4701,3490,694,293,1733,687,3767,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,67527
4346,19345,53786,39209,11677,39135,27745,496,2221,6,1971,5173,2253,3102,8539,991,428,672,18778,29166,156,8479,901,233,4036,263,2309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,50886
4347,75329,42793,54641,11324,57044,34235,431,288,158,3887,7010,5422,2570,1321,2603,559,853,9530,12246,825,2860,997,280,1239,429,772,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,65965
4348,69024,48140,22317,10897,26758,13502,49,1662,26,1302,8806,6990,2675,1242,849,655,903,19959,22479,4344,3956,86,405,5112,655,1234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,33214
4349,53042,35527,27164,15744,31074,8751,414,1176,115,46,5183,7457,4144,7378,3208,550,413,6261,18053,3216,1209,858,136,5037,674,3324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,42908
4350,87862,50455,57607,13856,53496,15524,125,435,48,4865,8382,2565,4268,2573,4737,305,242,19724,30977,0,4259,491,123,3626,786,2703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71463
4351,39975,45576,35582,15771,64214,33330,736,1559,117,5320,8195,6356,2816,2335,265,700,219,19672,23159,1033,3900,887,427,4199,548,3637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51353
4352,22411,44359,39457,16944,21185,19800,35,797,101,1166,8942,4012,3667,8525,4084,455,237,20416,18570,4584,8807,115,181,1479,579,1633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,56401
4353,80823,46494,52974,15245,42899,33027,491,1472,172,3877,8263,6117,1569,5812,4970,630,181,11947,9604,3122,768,452,229,2273,684,826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,68219
4354,22359,66737,54449,10984,51277,33906,44,1055,181,4473,8543,2438,1598,5689,4968,392,870,23939,32367,2935,3788,252,417,2030,300,2640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,65433
4355,52545,40370,37926,13049,20003,25506,602,1516,182,1999,8377,4553,3427,4860,4275,318,696,10681,18497,191,238,512,462,1535,224,2492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,50975
4356,57934,51733,18542,17588,57423,34541,423,1000,112,4712,4229,2249,3805,7049,2664,215,414,23848,31611,1251,3494,479,305,2465,310,2492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,36130
4357,74185,43929,22920,7816,50470,32145,547,718,51,2349,6935,2631,2547,443,3999,396,496,15803,23775,2534,6178,625,88,4060,219,2310,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,30736
4358,11782,51882,42630,17780,67485,18865,460,1066,148,2620,4341,2270,3437,4915,1715,558,490,10596,9687,203,2643,876,98,4627,578,1424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,60410
4359,58400,43664,14259,10705,53230,18965,147,1825,102,1229,5952,4162,3826,7950,4826,305,474,13480,12482,2570,8068,379,303,3599,801,3103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,24964
4360,19726,66157,51728,7314,33297,7134,55,1311,34,514,7577,5518,4078,4158,3126,358,196,4626,11943,13,8536,872,86,3099,546,1540,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,59042
4361,16879,69324,49095,15896,40183,19824,446,1926,168,4582,4353,3809,2794,2111,1664,661,647,11840,18093,4248,4007,327,400,2546,217,1778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,64991
4362,35588,44329,31150,12117,31866,22351,271,100,98,3986,4580,2207,2444,6465,4631,149,388,22896,30621,1208,5789,97,452,1948,478,2394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,43267
4363,31178,45379,24022,6484,55557,30386,78,1351,38,764,4581,3366,4417,7540,5430,733,610,20112,29153,2392,3641,421,87,2595,278,1821,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,30506
4364,14493,47567,55639,16660,41640,34393,375,2350,113,3832,4927,4086,3290,3277,2442,569,313,26479,19670,1446,7699,328,500,5264,334,2439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,72299
4365,72594,41286,34442,9636,19668,31075,167,805,33,3336,6969,5326,3440,4436,3682,725,702,25198,30618,549,3188,472,189,4076,392,1066,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,44078
4366,41824,42267,55467,14441,34888,29003,411,1116,35,1900,6171,4585,4206,4387,1695,638,863,20138,26759,2894,6479,148,264,4706,390,2450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69908
4367,10718,49535,28179,15972,57186,24221,565,1161,153,1923,6725,4796,4483,4212,4181,287,183,26865,12734,1914,835,937,343,3139,427,1203,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,44151
4368,64605,51111,43549,14726,49908,8036,439,1454,192,3334,5370,6173,4039,6331,4218,407,322,18267,19997,4321,3709,631,71,5454,304,1147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,58275
4369,61717,45819,41784,6657,40579,34447,572,1418,157,2596,5434,2984,4207,2904,881,412,597,13259,29495,4564,7508,859,385,4987,180,699,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,48441
4370,87535,48989,47984,16615,47824,14749,258,1424,79,1330,4511,4095,4342,7617,4591,726,216,26828,18708,2485,7882,800,267,2336,150,3126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,64599
4371,30333,55495,51338,13695,55510,25551,651,880,73,3043,6013,7724,2440,4650,1958,551,181,14073,8640,3799,4608,937,164,5157,383,1545,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,65033
4372,52460,64897,21429,9932,29956,11751,258,1640,131,4876,4704,5183,1402,443,3231,555,142,7991,10666,2429,4834,318,144,5310,408,1791,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,31361
4373,79433,42809,45300,7985,37206,17232,3,1582,121,1348,5814,4008,4239,4373,1964,615,51,4647,10335,1413,127,345,479,5625,320,1315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,53285
4374,75671,68852,43421,17100,67420,35822,115,1908,72,728,3827,8023,2224,481,4149,216,72,5309,17285,2055,3404,828,120,4034,683,2569,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,60521
4375,10672,47461,33641,12463,53908,22869,225,2006,17,1006,5688,4275,3507,8007,1129,385,690,27294,26547,2090,6327,984,267,3500,319,1729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,46104
4376,11476,46860,50330,13520,67131,7406,649,2026,139,842,4445,4497,1866,4096,4861,750,429,26944,21266,1291,3241,974,397,4916,797,1514,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,63850
4377,54762,40403,50622,14391,35774,21957,672,960,18,5202,5762,6370,2185,6986,1625,228,444,7025,14014,1669,8526,495,278,5421,213,2568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,65013
4378,25982,36767,24877,15101,31455,22637,205,685,3,3687,3519,8741,3015,4609,3497,526,775,11404,32203,711,437,243,212,2144,599,810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,39978
4379,30532,38625,22461,14790,49573,15129,704,507,34,495,6971,6312,3525,3590,4657,330,92,25945,22376,3181,6331,347,467,1761,791,1552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37251
4380,50380,45832,27783,18098,59000,7486,534,1275,67,1459,3655,5335,1866,4986,2476,558,310,25604,25221,968,7689,477,399,2857,745,2820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,45881
4381,45215,48684,52111,10562,37775,23062,352,2249,69,3357,8720,7280,3093,386,1114,478,702,4672,16579,3768,2446,438,319,1288,167,703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,62673
4382,24117,37523,32318,9728,20882,31031,480,1258,62,254,6706,6102,4545,6217,2117,632,664,14609,25532,2413,2647,262,337,2142,300,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,42046
4383,36087,63952,54250,12361,21269,23958,75,2246,197,2043,5979,8358,1721,7302,1122,431,925,15741,30165,4091,6165,872,402,3944,633,2544,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,66611
4384,60905,56686,25900,10019,45292,30227,123,1386,46,4261,4097,4183,2891,3874,423,607,501,5217,32838,3021,1291,234,377,2891,158,3253,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,35919
4385,14684,62558,38257,14264,20400,26651,695,1251,39,986,8530,2324,2196,7903,2004,602,180,21718,21597,835,4944,617,395,2873,428,2447,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52521
4386,37807,53618,22643,8167,24391,33126,113,976,14,263,7966,7736,4421,3183,1766,455,579,26379,13417,1085,8931,414,300,1813,630,3036,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,30810
4387,71284,68669,49520,15382,39563,26755,692,1959,44,117,5389,8210,2063,373,144,354,925,14327,17626,985,7735,1014,164,5468,441,1457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,64902
4388,64394,63069,54165,13408,57030,9272,486,303,138,2005,9138,6759,2656,2995,518,678,502,18611,25030,2122,1983,393,242,2454,299,3668,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,67573
4389,29927,49189,56042,10557,57939,23048,87,1341,183,1515,8655,8391,1681,3475,4634,579,777,20857,31149,4452,575,667,284,5410,479,1936,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,66599
4390,43343,53522,40594,12347,34353,7950,76,1372,182,5177,7835,7699,2611,6054,5668,473,238,16310,24456,2120,6932,359,176,2349,456,936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52941
4391,66703,68478,34697,15145,54054,32592,54,1543,35,738,3843,4905,2465,3557,3353,490,542,5105,10480,3492,681,834,192,1369,811,3363,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,49842
4392,37092,42114,52858,12270,67005,25328,331,1284,99,2250,3940,3870,4174,3333,5593,422,168,22753,10968,1579,6779,895,342,4289,567,1303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,65128
4393,22262,60696,33905,6665,29157,32340,2,239,2,4355,6776,3267,2017,6381,3923,639,347,9033,31155,833,4935,185,340,1216,705,2578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40570
4394,74267,64934,23786,15153,43617,13922,140,552,8,479,5037,5767,1264,7033,4827,781,135,5828,15529,2079,4402,605,74,1880,286,3096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,38939
4395,27940,47075,20483,7885,46628,8934,82,436,58,1859,4857,3531,2141,5557,3065,166,628,6080,27440,2949,5831,356,125,3794,653,829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28368
4396,70489,60429,21254,16126,38425,24729,655,2128,39,202,7846,5217,2743,4372,5503,781,205,23895,28985,1777,6347,254,252,2638,268,2843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37380
4397,27506,63314,14019,10772,46573,28352,33,1620,100,3114,8269,8032,3147,5502,2712,520,760,13725,9492,228,2587,357,247,3278,738,2675,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,24791
4398,35002,53888,44416,10234,58737,19115,340,1055,95,4147,4855,8586,2347,947,5281,268,259,21271,24400,4519,553,125,193,3878,609,733,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,54650
4399,71125,53837,27083,8575,23650,34050,26,987,89,4995,8434,3512,3967,3960,2152,208,398,16064,24945,2525,9076,146,66,2904,239,1216,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,35658
4400,60751,51276,56797,13696,45810,16726,304,939,8,4998,8245,3165,3122,137,1384,504,530,14104,13372,4183,5266,1000,413,3484,700,3300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70493
4401,67422,51307,20998,16481,32417,9086,322,1519,142,3209,8010,6361,3949,6914,3351,733,203,9688,26324,3731,7376,823,396,2324,430,3148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37479
4402,11902,47811,53211,6167,26371,25494,565,2025,100,1716,7272,8584,3774,6408,285,733,463,21971,9959,3010,5588,541,319,3633,492,1664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,59378
4403,41762,43479,43333,7782,38069,25843,483,1599,151,3038,3527,5313,4252,6326,360,680,369,21125,18790,3313,8749,271,262,1572,469,946,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,51115
4404,86236,45075,40969,10804,55902,7965,149,2030,110,4788,5344,5445,4496,3957,231,234,491,8692,15439,2200,5197,686,434,4461,504,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,51773
4405,16859,39364,57011,14688,60166,31044,221,944,127,1036,5788,4094,3169,1472,3085,430,675,26452,17369,4722,2375,95,216,1810,666,3250,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,71699
4406,47338,40817,25298,12886,32326,15803,5,262,22,2242,8189,2183,3553,8504,400,126,351,18200,29858,4141,7307,836,312,4049,330,2207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,38184
4407,15859,48167,37827,10238,34133,9999,423,2403,183,5232,6813,5039,2865,8362,3812,185,984,15138,23369,3299,7651,366,104,4740,692,1020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,48065
4408,11750,58855,32429,15054,68105,8260,721,2047,8,5009,8695,2689,4050,437,446,760,772,5106,13270,1323,8804,142,79,3132,157,3288,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,47483
4409,59744,36978,32360,9499,55019,34273,180,142,156,1786,6180,5532,3640,7497,1925,617,552,27074,16540,3393,7762,101,267,1494,353,1247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,41859
4410,84233,35312,29622,14660,62854,33168,104,903,179,3938,4169,4100,1422,1989,930,692,181,20694,11609,2692,2224,166,297,1465,315,3511,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,44282
4411,71966,57193,44218,8012,47436,25170,338,1993,165,2733,7682,6312,2611,943,4397,704,835,11695,10402,4070,3662,206,81,3516,179,2385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,52230
4412,25486,42304,31153,8713,58529,13595,529,2392,4,2312,8857,2465,2239,4556,953,327,307,16820,10910,2146,4049,92,230,2691,818,996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,39866
4413,75085,64216,55782,12159,68289,7014,270,1502,112,3641,5589,4279,4205,7995,4472,275,235,4377,23810,3206,5347,268,474,4289,722,2660,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,67941
4414,54277,57290,38663,6935,66156,35019,396,284,4,3354,7047,4472,1877,5230,3280,393,502,14059,12776,3031,1757,643,131,1954,664,1811,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,45598
4415,63078,36151,52459,14301,47880,15541,530,199,37,1733,4458,6246,2711,1864,2685,411,949,21229,25299,2788,5853,936,339,1372,554,2798,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,66760
4416,66914,60801,52768,16510,47252,16671,606,157,181,158,5563,5430,2824,7231,5626,596,261,13595,29606,3730,5511,1013,299,1644,502,2052,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,69278
4417,23371,49120,49395,7554,53191,29702,347,599,8,122,5476,8686,3013,1688,2393,359,659,10372,21909,2607,7703,146,317,3320,523,1877,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,56949
4418,71448,55021,19215,16059,53918,35426,294,1081,135,1827,6015,3155,3715,4582,879,736,628,27515,30846,1,58,259,450,4466,180,3594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,35274
4419,66781,52884,50902,7487,54269,11327,455,457,3,3951,6503,5363,1933,1673,2522,118,541,21573,8937,401,6137,257,466,2669,588,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,58389
4420,82233,65012,14090,16096,40423,20727,182,1202,69,3930,5917,4649,2240,5514,748,648,634,26396,27401,2255,3066,403,159,2600,383,2841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,30186
4421,20204,57057,27348,16354,66542,12873,238,686,167,168,5956,7353,3051,1207,917,371,974,23599,15171,1737,2401,332,477,2304,375,2138,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,43702
